id;quantity;disease;diseaseOnRoot;diseaseOnTrunk;diseaseOnCollar;diseaseOnCrown;idDisease;vigor;environmentBusyness;sidewalkProximity;isLast;diagnosisNote;developmentStatus;coord_x;coord_y;idDiagnosisYear;idSpecies;idSeedingYear;idStumpDiameter
140;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1913679.5;4223231.0;2014;acerifolia;2004;70 à 80 cm
141;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914210.4;4224277.0;2014;sempervirens;2009;0 à 10 cm
142;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre adulte;1915800.5;4224591.5;2015;betulus;2004;10 à 20 cm
143;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915251.8;4222854.5;2015;hippocastanum;2010;30 à 40 cm
144;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915072.9;4224669.0;2014;verrucosa;2004;10 à 20 cm
145;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1912494.9;4225960.5;2014;spaitii;2014;10 à 20 cm
146;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914563.8;4221803.5;2015;platanoides;2004;20 à 30 cm
147;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1914183.6;4223080.5;2013;pseudoplatanus;2004;10 à 20 cm
148;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915010.8;4222923.0;2015;campestris;2004;20 à 30 cm
149;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914936.0;4223682.5;2013;pseudoacacia;2004;40 à 50 cm
150;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913442.1;4224305.0;2014;americana;2004;20 à 30 cm
151;1;1;1;0;0;1;RxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913637.9;4223239.5;2014;acerifolia;2004;70 à 80 cm
152;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914293.6;4221780.0;2015;pseudoplatanus;2004;40 à 50 cm
153;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915055.0;4222365.5;2013;platanoides;2004;20 à 30 cm
154;1;1;1;1;1;0;RTCx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915193.2;4222833.0;2014;alba;2004;110 à 120 cm
155;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912546.8;4223733.5;2013;negundo;2004;20 à 30 cm
156;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914226.9;4222076.5;2015;utilis;2004;10 à 20 cm
157;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914900.1;4225362.0;2014;cerris;2011;10 à 20 cm
158;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915002.5;4221054.0;2013;acerifolia;2004;40 à 50 cm
159;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913851.6;4222779.5;2013;acerifolia;2004;40 à 50 cm
160;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914195.9;4222183.0;2015;platanoides;2009;10 à 20 cm
161;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914150.0;4222606.0;2015;campestris;2005;10 à 20 cm
162;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914839.1;4222238.5;2013;tomentosa;2004;40 à 50 cm
163;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre vieillissant;1915122.0;4225283.5;2015;Unknown;2006;80 à 90 cm
164;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914027.6;4222859.5;2015;sylvestris;2004;10 à 20 cm
165;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1913114.8;4225598.5;2013;Unknown;2013;10 à 20 cm
166;1;1;1;1;0;0;RTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914501.9;4221855.5;2015;acerifolia;2004;30 à 40 cm
167;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915193.9;4225001.5;2014;abies;2004;50 à 60 cm
168;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915135.2;4221328.5;2014;acerifolia;2004;20 à 30 cm
169;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914127.8;4222618.0;2013;nigra;2004;20 à 30 cm
170;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914962.1;4221423.5;2015;acerifolia;2009;0 à 10 cm
171;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913072.0;4225005.0;2013;Unknown;2006;10 à 20 cm
172;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1912794.9;4221757.0;2013;triacanthos;2004;50 à 60 cm
173;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912396.9;4222387.0;2013;pseudoplatanus;2004;0 à 10 cm
174;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915280.6;4221986.5;2011;Unknown;2004;50 à 60 cm
175;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914397.8;4221447.0;2014;kagayamae;2004;20 à 30 cm
176;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1913129.9;4225538.5;2013;ornus;2013;10 à 20 cm
177;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915108.9;4222838.0;2015;cordata;2004;10 à 20 cm
178;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915092.5;4221059.5;2013;acerifolia;2004;30 à 40 cm
179;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913573.4;4223085.5;2015;nigra;2004;10 à 20 cm
180;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914600.6;4221916.5;2015;cappadocicum;2004;20 à 30 cm
181;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912704.1;4224921.5;2014;acerifolia;2004;40 à 50 cm
182;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1912447.1;4222474.0;2015;regia;2009;0 à 10 cm
183;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre vieillissant;1914759.8;4222041.5;2015;alba;2004;30 à 40 cm
184;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1913113.9;4222957.0;2015;carnea;2004;40 à 50 cm
185;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1914618.5;4221494.5;2014;platanoides;2004;20 à 30 cm
186;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914958.2;4222623.5;2014;tomentosa;2014;10 à 20 cm
187;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914616.5;4225351.5;2014;siliquastrum;2004;10 à 20 cm
188;1;1;0;0;1;1;xxCK;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915309.6;4224799.5;2015;pseudoacacia;2004;40 à 50 cm
189;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914080.6;4222027.0;2015;triacanthos;2004;10 à 20 cm
190;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915645.5;4223004.0;2015;acerifolia;2004;80 à 90 cm
191;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914355.1;4224194.0;2015;alba;2004;10 à 20 cm
192;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915228.6;4222793.0;2013;nigra;2004;40 à 50 cm
193;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912772.8;4221802.0;2013;pseudoplatanus;2004;30 à 40 cm
194;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914804.5;4222353.0;2013;robur;2004;40 à 50 cm
195;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912796.5;4221908.0;2013;nigra;2004;40 à 50 cm
196;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913543.9;4223048.0;2014;acerifolia;2004;50 à 60 cm
197;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914159.5;4224740.0;2015;platyphyllos;2004;40 à 50 cm
198;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1915834.9;4223109.5;2015;excelsior;2004;20 à 30 cm
199;1;1;0;1;1;0;xTCx;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1912485.4;4222537.5;2015;japonicum;2004;0 à 10 cm
200;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912948.2;4224812.0;2014;saccharinum;2004;30 à 40 cm
201;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914805.5;4222862.0;2015;utilis;2004;10 à 20 cm
202;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912635.2;4223131.5;2014;platanoides;2004;20 à 30 cm
203;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915124.8;4224837.0;2015;Unknown;2004;30 à 40 cm
204;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1912096.5;4226312.0;2014;ornus;2014;10 à 20 cm
205;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915462.5;4222752.0;2015;serrulata;2004;10 à 20 cm
206;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913259.4;4223070.5;2013;platanoides;2004;30 à 40 cm
207;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1915361.9;4222933.0;2015;grandiflora;2004;20 à 30 cm
208;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915684.9;4225146.0;2015;styraciflua;2004;20 à 30 cm
209;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915612.8;4222520.0;2013;atlantica;2004;60 à 70 cm
210;1;1;0;1;0;1;xTxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1915040.6;4224753.0;2015;cordata;2004;10 à 20 cm
211;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913180.0;4225194.5;2014;acerifolia;2004;20 à 30 cm
212;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914221.4;4222066.5;2015;utilis;2004;0 à 10 cm
213;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912892.9;4221431.0;2014;acerifolia;2004;30 à 40 cm
214;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913127.0;4222807.5;2014;excelsior;2004;20 à 30 cm
215;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1913541.1;4224102.0;2014;orientalis;2014;10 à 20 cm
216;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre adulte;1914621.9;4221339.0;2014;nigra;2008;30 à 40 cm
217;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913892.1;4223683.0;2015;tulipifera;2004;20 à 30 cm
218;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913090.6;4224662.5;2015;Unknown;2004;20 à 30 cm
219;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913110.0;4221976.5;2013;acerifolia;2013;10 à 20 cm
220;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914466.1;4224044.5;2015;verrucosa;2004;10 à 20 cm
221;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914843.5;4222269.5;2013;tomentosa;2004;40 à 50 cm
222;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912704.2;4225716.5;2014;suber;2014;10 à 20 cm
223;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914575.1;4221797.0;2015;platanoides;2004;20 à 30 cm
224;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913823.9;4223238.0;2014;acerifolia;2004;100 à 110 cm
225;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre adulte;1915045.2;4222208.0;2015;acerifolia;2004;50 à 60 cm
226;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914271.9;4224165.5;2015;acerifolia;2004;70 à 80 cm
227;1;1;0;1;1;0;xTCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1912386.2;4221751.0;2013;australis;2004;60 à 70 cm
228;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915493.8;4223089.5;2015;acerifolia;2004;50 à 60 cm
229;1;1;0;1;1;0;xTCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913664.9;4225245.0;2015;excelsior;2004;40 à 50 cm
230;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914223.4;4224773.0;2015;platyphyllos;2004;20 à 30 cm
231;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913008.8;4221510.0;2013;acerifolia;2004;10 à 20 cm
232;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914895.5;4222645.5;2014;floribunda;2004;10 à 20 cm
233;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1912692.0;4221914.0;2014;Unknown;2014;10 à 20 cm
234;1;1;0;1;1;0;xTCx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915441.0;4223149.0;2015;verrucosa;2004;10 à 20 cm
235;1;1;0;1;0;1;xTxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Unknown;Arbre adulte;1915110.2;4224670.5;2015;verrucosa;2004;10 à 20 cm
236;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914869.9;4222278.5;2013;tomentosa;2004;40 à 50 cm
237;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914093.1;4223739.0;2015;tulipifera;2004;20 à 30 cm
238;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1913173.9;4225605.0;2013;Unknown;2013;10 à 20 cm
239;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913308.4;4222398.0;2014;platanoides;2004;50 à 60 cm
240;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913988.0;4221785.0;2014;acerifolia;2004;30 à 40 cm
241;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914658.4;4223762.5;2014;serrulata;2004;30 à 40 cm
242;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914272.1;4224078.0;2014;excelsior;2004;40 à 50 cm
243;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914506.4;4221859.5;2015;platanoides;2004;30 à 40 cm
244;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915449.0;4224476.5;2015;acerifolia;2004;40 à 50 cm
245;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Unknown;Arbre adulte;1913804.9;4223507.5;2015;bignonoides;2004;30 à 40 cm
246;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914455.8;4223092.5;2015;tartarica;2004;0 à 10 cm
247;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915387.5;4224583.5;2015;Unknown;2004;40 à 50 cm
248;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913734.4;4223640.5;2015;styraciflua;2004;10 à 20 cm
249;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915481.2;4222609.5;2013;tulipifera;2009;0 à 10 cm
250;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1915181.2;4224050.5;2013;castaneifolia;2013;10 à 20 cm
251;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Unknown;Arbre adulte;1914585.5;4221289.5;2015;angustifolia;2004;10 à 20 cm
252;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915166.4;4224853.0;2015;Unknown;2004;20 à 30 cm
253;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1912456.9;4222482.0;2015;regia;2009;0 à 10 cm
254;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914886.1;4222467.5;2013;pseudoacacia;2004;60 à 70 cm
255;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915719.0;4224564.0;2015;Unknown;2004;10 à 20 cm
256;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914476.1;4221854.5;2013;triacanthos;2004;20 à 30 cm
257;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915631.0;4224591.0;2015;Unknown;2004;10 à 20 cm
258;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913251.6;4225009.5;2014;platanoides;2009;10 à 20 cm
259;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913556.9;4223111.0;2015;nigra;2004;0 à 10 cm
260;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre adulte;1915287.1;4222330.0;2015;acerifolia;2004;50 à 60 cm
261;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914300.9;4224993.5;2014;saccharinum;2004;40 à 50 cm
262;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912648.1;4223171.5;2014;tomentosa;2004;40 à 50 cm
263;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre vieillissant;1914835.0;4222071.5;2015;altissima;2004;30 à 40 cm
264;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912401.4;4221963.5;2013;nigra;2004;40 à 50 cm
