id;measure_date;station_name;unity;family_name;pollution_name;measure_value
306;2004-06-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
307;2004-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
308;2004-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
309;2004-06-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;1
310;2004-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
311;2004-06-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
312;2004-06-01;Grenoble les Frenes;microg/m3;En continu;Ozone;72
313;2004-06-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
314;2004-06-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
315;2004-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
316;2004-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
317;2004-06-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
318;2004-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
319;2004-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
320;2004-06-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;1,6
321;2004-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
322;2004-06-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
323;2004-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
324;2004-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
325;2004-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
326;2004-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
327;2004-06-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;53
328;2004-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
329;2004-06-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;50
330;2004-06-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
331;2004-06-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
332;2004-06-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;12,9
333;2004-06-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;21
334;2004-06-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;3
335;2004-06-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;65
336;2004-06-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
337;2004-07-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;19
338;2004-07-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;1
339;2004-07-01;Fontaine les Balmes;microg/m3;En continu;Ozone;85
340;2004-07-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
341;2004-07-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
342;2004-07-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
343;2004-07-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
344;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
345;2004-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
346;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
347;2004-07-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
348;2004-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
349;2004-07-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
350;2004-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
351;2004-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
352;2004-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
353;2004-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
354;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
355;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
356;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
357;2004-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
358;2004-07-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;19
359;2004-07-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;2
360;2004-07-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
361;2004-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
362;2004-07-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
363;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
364;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
365;2004-07-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;1
366;2004-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
367;2004-07-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
368;2004-07-01;Grenoble les Frenes;microg/m3;En continu;Ozone;80
369;2004-07-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
370;2004-07-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
371;2004-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
372;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
373;2004-07-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
374;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
375;2004-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
376;2004-07-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;1,2
377;2004-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
378;2004-07-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
379;2004-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
380;2004-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
381;2004-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
382;2004-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
383;2004-07-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;54
384;2004-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
385;2004-07-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;44
386;2004-07-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
387;2004-07-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
388;2004-07-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;9,8
389;2004-07-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;21
390;2004-07-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;2
391;2004-07-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;74
392;2004-07-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
393;2004-08-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;16
394;2004-08-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;2
395;2004-08-01;Fontaine les Balmes;microg/m3;En continu;Ozone;67
396;2004-08-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
397;2004-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
398;2004-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
399;2004-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
400;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
401;2004-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
402;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
403;2004-08-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
404;2004-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
405;2004-08-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
406;2004-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
407;2004-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
408;2004-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
409;2004-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
410;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
411;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
412;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
413;2004-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
414;2004-08-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;17
415;2004-08-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;0
416;2004-08-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
417;2004-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
418;2004-08-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
419;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
420;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
421;2004-08-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;2
422;2004-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
423;2004-08-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
424;2004-08-01;Grenoble les Frenes;microg/m3;En continu;Ozone;63
425;2004-08-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
426;2004-08-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
427;2004-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
428;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
429;2004-08-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
430;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
431;2004-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
432;2004-08-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;1,2
433;2004-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
434;2004-08-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
435;2004-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
436;2004-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
437;2004-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
438;2004-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
439;2004-08-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;49
440;2004-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
441;2004-08-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;45
442;2004-08-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
443;2004-08-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
444;2004-08-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;10,7
445;2004-08-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;19
446;2004-08-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;2
447;2004-08-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;-1
448;2004-08-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
449;2004-09-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;23
450;2004-09-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;5
451;2004-09-01;Fontaine les Balmes;microg/m3;En continu;Ozone;54
452;2004-09-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
453;2004-09-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
454;2004-09-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
455;2004-09-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
456;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
457;2004-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
458;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
459;2004-09-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
460;2004-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
461;2004-09-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
462;2004-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
463;2004-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
464;2004-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
465;2004-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
466;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
467;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
468;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
469;2004-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
470;2004-09-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;25
471;2004-09-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;1
472;2004-09-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
473;2004-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
474;2004-09-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
475;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
476;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
477;2004-09-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;5
478;2004-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
479;2004-09-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
480;2004-09-01;Grenoble les Frenes;microg/m3;En continu;Ozone;50
481;2004-09-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
482;2004-09-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
483;2004-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
484;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
485;2004-09-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
486;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
487;2004-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
488;2004-09-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
489;2004-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
490;2004-09-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
491;2004-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
492;2004-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
493;2004-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
494;2004-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
495;2004-09-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;-1
496;2004-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
497;2004-09-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;-1
498;2004-09-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
499;2004-09-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
500;2004-09-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
501;2004-09-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;-1
502;2004-09-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;-1
503;2004-09-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;-1
504;2004-09-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
505;2004-10-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;29
506;2004-10-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;12
507;2004-10-01;Fontaine les Balmes;microg/m3;En continu;Ozone;24
508;2004-10-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
509;2004-10-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
510;2004-10-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
511;2004-10-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
512;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
513;2004-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
514;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
515;2004-10-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
516;2004-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
517;2004-10-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
518;2004-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
519;2004-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
520;2004-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
521;2004-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
522;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
523;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
524;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
525;2004-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
526;2004-10-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;29
527;2004-10-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;4
528;2004-10-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
529;2004-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
530;2004-10-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
531;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
532;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
533;2004-10-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;16
534;2004-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
535;2004-10-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
536;2004-10-01;Grenoble les Frenes;microg/m3;En continu;Ozone;21
537;2004-10-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
538;2004-10-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
539;2004-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
540;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
541;2004-10-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
542;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
543;2004-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
544;2004-10-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
545;2004-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
546;2004-10-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
547;2004-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
548;2004-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
549;2004-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
550;2004-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
551;2004-10-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;51
552;2004-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
553;2004-10-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;75
554;2004-10-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
555;2004-10-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
556;2004-10-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
557;2004-10-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;27
558;2004-10-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;23
559;2004-10-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;14
560;2004-10-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
561;2004-11-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;34
562;2004-11-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;32
563;2004-11-01;Fontaine les Balmes;microg/m3;En continu;Ozone;13
564;2004-11-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
565;2004-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
566;2004-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
567;2004-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
568;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
569;2004-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
570;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
571;2004-11-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
572;2004-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
573;2004-11-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
574;2004-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
575;2004-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
576;2004-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
577;2004-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
578;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
579;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
580;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
581;2004-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
582;2004-11-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;35
583;2004-11-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;7
584;2004-11-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
585;2004-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
586;2004-11-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
587;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
588;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
589;2004-11-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;36
590;2004-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
591;2004-11-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
592;2004-11-01;Grenoble les Frenes;microg/m3;En continu;Ozone;13
593;2004-11-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
594;2004-11-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
595;2004-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
596;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
597;2004-11-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
598;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
599;2004-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
