ID;root;trunk;collar;crown;diseases
931;0;0;0;0;xxxx
932;0;0;0;0;xxxx
933;0;0;0;0;xxxx
934;0;0;0;0;xxxx
935;0;0;0;0;xxxx
936;0;0;0;0;xxxx
937;0;0;0;0;xxxx
938;0;0;0;0;xxxx
939;0;0;0;0;xxxx
940;0;0;0;0;xxxx
941;1;0;0;0;Rxxx
942;0;0;0;0;xxxx
943;0;0;0;0;xxxx
944;1;0;1;0;RxCx
945;0;0;0;0;xxxx
946;0;0;0;0;xxxx
947;0;0;0;0;xxxx
948;0;0;0;0;xxxx
949;0;0;0;0;xxxx
950;0;0;0;0;xxxx
951;0;1;0;1;xTxK
952;0;0;0;0;xxxx
953;0;1;0;0;xTxx
954;1;1;1;0;RTCx
955;0;0;0;0;xxxx
956;0;0;0;0;xxxx
957;0;0;0;0;xxxx
958;0;0;0;0;xxxx
959;0;0;0;0;xxxx
960;0;0;0;0;xxxx
961;1;0;0;1;RxxK
962;0;0;0;0;xxxx
963;0;0;0;0;xxxx
964;0;0;0;0;xxxx
965;0;0;0;0;xxxx
966;0;1;0;1;xTxK
967;1;0;0;0;Rxxx
968;0;0;0;0;xxxx
969;0;0;0;1;xxxK
970;0;0;1;1;xxCK
971;0;0;0;0;xxxx
972;0;0;0;0;xxxx
973;0;0;0;0;xxxx
974;0;0;0;0;xxxx
975;0;0;0;0;xxxx
976;0;0;1;0;xxCx
977;0;1;0;0;xTxx
978;0;0;0;0;xxxx
979;0;0;0;0;xxxx
980;0;1;0;1;xTxK
981;0;1;0;1;xTxK
982;0;0;0;0;xxxx
983;0;0;1;1;xxCK
984;0;0;0;0;xxxx
985;0;0;0;0;xxxx
986;0;1;0;1;xTxK
987;0;0;0;0;xxxx
988;0;0;0;0;xxxx
989;0;0;0;0;xxxx
990;0;0;0;0;xxxx
991;0;0;0;0;xxxx
992;0;1;0;1;xTxK
993;0;1;1;0;xTCx
994;0;0;0;1;xxxK
995;0;0;0;0;xxxx
996;0;1;0;0;xTxx
997;0;0;0;0;xxxx
998;0;0;0;0;xxxx
999;0;0;0;0;xxxx
1000;0;0;0;0;xxxx
1001;0;0;1;1;xxCK
1002;0;0;0;0;xxxx
1003;0;1;0;1;xTxK
1004;0;0;0;0;xxxx
1005;0;0;0;1;xxxK
1006;1;0;0;0;Rxxx
1007;0;0;0;0;xxxx
1008;0;0;0;0;xxxx
1009;0;0;0;0;xxxx
1010;0;0;0;0;xxxx
1011;0;0;0;1;xxxK
1012;0;0;0;0;xxxx
1013;0;0;0;0;xxxx
1014;0;0;0;0;xxxx
1015;0;0;0;1;xxxK
1016;0;0;0;0;xxxx
1017;0;0;0;1;xxxK
1018;0;1;0;1;xTxK
1019;0;0;0;0;xxxx
1020;0;0;0;0;xxxx
1021;0;1;1;0;xTCx
1022;0;0;0;0;xxxx
1023;0;0;0;0;xxxx
1024;1;1;1;0;RTCx
1025;0;0;0;0;xxxx
1026;0;0;0;0;xxxx
1027;1;0;0;1;RxxK
1028;0;0;0;0;xxxx
1029;0;0;0;0;xxxx
1030;0;0;0;1;xxxK
1031;0;0;0;1;xxxK
1032;1;0;0;0;Rxxx
1033;0;0;0;0;xxxx
1034;0;0;0;0;xxxx
1035;0;0;0;0;xxxx
1036;0;0;0;0;xxxx
1037;0;0;0;0;xxxx
1038;0;0;0;0;xxxx
1039;0;1;0;1;xTxK
1040;0;0;0;0;xxxx
1041;0;0;0;0;xxxx
1042;0;0;0;0;xxxx
1043;0;0;0;0;xxxx
1044;0;1;0;0;xTxx
1045;0;0;0;0;xxxx
1046;0;0;0;1;xxxK
1047;0;0;0;0;xxxx
1048;0;0;0;0;xxxx
1049;0;0;0;0;xxxx
1050;0;0;0;0;xxxx
1051;0;0;0;0;xxxx
1052;0;0;0;0;xxxx
1053;0;0;1;0;xxCx
1054;0;0;0;0;xxxx
1055;0;0;0;1;xxxK
1056;0;0;0;0;xxxx
1057;0;0;0;0;xxxx
1058;0;0;0;0;xxxx
1059;0;0;0;0;xxxx
1060;0;0;0;0;xxxx
1061;0;0;0;0;xxxx
1062;0;0;0;0;xxxx
1063;0;0;0;0;xxxx
1064;0;0;0;0;xxxx
1065;0;0;0;0;xxxx
1066;0;0;0;0;xxxx
1067;0;0;0;0;xxxx
1068;0;0;0;1;xxxK
1069;0;0;0;0;xxxx
1070;0;0;0;0;xxxx
1071;0;0;0;0;xxxx
1072;0;1;0;0;xTxx
1073;0;0;0;0;xxxx
1074;0;0;0;0;xxxx
1075;0;0;0;1;xxxK
1076;0;0;0;0;xxxx
1077;0;0;0;0;xxxx
1078;0;1;0;0;xTxx
1079;0;0;0;0;xxxx
1080;0;0;0;1;xxxK
1081;0;0;0;0;xxxx
1082;0;0;0;1;xxxK
1083;0;0;0;0;xxxx
1084;0;0;0;0;xxxx
1085;0;0;0;0;xxxx
1086;0;1;0;0;xTxx
1087;0;1;1;0;xTCx
1088;0;0;0;0;xxxx
1089;0;0;0;0;xxxx
1090;0;1;0;1;xTxK
1091;0;0;0;0;xxxx
1092;0;0;1;1;xxCK
1093;1;0;1;1;RxCK
1094;0;0;0;0;xxxx
1095;1;0;0;1;RxxK
1096;0;0;0;0;xxxx
1097;0;0;0;0;xxxx
1098;0;0;0;0;xxxx
1099;0;0;0;0;xxxx
1100;1;0;0;0;Rxxx
1101;0;0;0;0;xxxx
1102;0;0;0;0;xxxx
1103;0;0;0;0;xxxx
1104;0;0;0;0;xxxx
1105;0;0;0;0;xxxx
1106;1;0;0;1;RxxK
1107;0;0;0;0;xxxx
1108;0;0;0;0;xxxx
1109;0;0;0;0;xxxx
1110;0;0;0;1;xxxK
1111;0;0;0;0;xxxx
1112;0;0;0;0;xxxx
1113;0;0;1;1;xxCK
1114;0;0;0;0;xxxx
1115;0;1;0;1;xTxK
1116;0;0;0;0;xxxx
1117;0;0;0;0;xxxx
1118;0;0;0;0;xxxx
1119;0;0;0;0;xxxx
1120;0;0;0;0;xxxx
1121;0;0;0;0;xxxx
1122;0;0;0;0;xxxx
1123;0;0;0;0;xxxx
1124;0;1;0;1;xTxK
1125;0;0;0;0;xxxx
1126;1;1;0;0;RTxx
1127;0;0;0;0;xxxx
1128;0;0;0;0;xxxx
1129;1;0;1;1;RxCK
1130;0;0;0;0;xxxx
1131;1;1;0;1;RTxK
1132;0;0;0;1;xxxK
1133;0;0;0;1;xxxK
1134;0;0;0;1;xxxK
1135;0;0;0;0;xxxx
1136;0;1;0;0;xTxx
1137;0;0;0;1;xxxK
1138;0;0;0;0;xxxx
1139;0;0;0;0;xxxx
1140;0;0;0;0;xxxx
1141;0;0;0;1;xxxK
1142;0;0;0;0;xxxx
1143;0;0;0;1;xxxK
1144;0;0;0;0;xxxx
1145;1;1;1;0;RTCx
1146;0;0;0;0;xxxx
1147;0;0;0;0;xxxx
1148;0;0;0;0;xxxx
1149;0;0;0;1;xxxK
1150;1;0;1;1;RxCK
1151;0;1;0;1;xTxK
1152;0;1;0;0;xTxx
1153;0;0;0;0;xxxx
1154;0;0;0;0;xxxx
1155;0;0;0;0;xxxx
1156;0;0;0;0;xxxx
1157;0;0;0;1;xxxK
1158;0;0;0;0;xxxx
1159;0;0;0;0;xxxx
1160;0;0;0;0;xxxx
1161;0;0;0;0;xxxx
1162;0;0;0;0;xxxx
1163;0;1;0;0;xTxx
1164;0;0;0;0;xxxx
1165;0;0;0;0;xxxx
1166;0;1;0;0;xTxx
1167;0;0;0;0;xxxx
1168;0;0;0;0;xxxx
1169;0;0;0;0;xxxx
1170;0;0;0;0;xxxx
1171;0;1;0;0;xTxx
1172;0;0;0;0;xxxx
1173;0;1;0;0;xTxx
1174;0;1;0;0;xTxx
1175;0;0;0;0;xxxx
1176;0;0;0;0;xxxx
1177;0;0;0;0;xxxx
1178;0;0;0;0;xxxx
1179;0;0;0;0;xxxx
1180;0;0;0;0;xxxx
1181;0;0;0;0;xxxx
1182;0;1;0;0;xTxx
1183;0;1;1;1;xTCK
1184;0;0;0;0;xxxx
1185;0;0;0;0;xxxx
1186;0;0;0;0;xxxx
1187;0;0;0;0;xxxx
1188;0;0;0;0;xxxx
1189;0;0;0;0;xxxx
1190;0;0;1;1;xxCK
1191;0;0;0;0;xxxx
1192;0;0;0;0;xxxx
1193;0;0;0;0;xxxx
1194;0;0;0;0;xxxx
1195;0;0;0;0;xxxx
1196;0;0;0;0;xxxx
1197;0;0;0;0;xxxx
1198;0;1;0;0;xTxx
1199;0;0;0;0;xxxx
1200;0;0;0;1;xxxK
1201;0;0;0;0;xxxx
1202;0;1;0;1;xTxK
1203;0;0;0;1;xxxK
1204;0;0;0;0;xxxx
1205;0;0;0;0;xxxx
1206;0;0;0;0;xxxx
1207;0;0;0;0;xxxx
1208;0;1;0;0;xTxx
1209;0;0;0;0;xxxx
1210;0;0;0;0;xxxx
1211;0;0;0;0;xxxx
1212;0;0;0;0;xxxx
1213;0;0;0;0;xxxx
1214;0;0;0;0;xxxx
1215;0;0;0;0;xxxx
1216;0;0;0;0;xxxx
1217;0;0;0;1;xxxK
1218;0;0;0;0;xxxx
1219;0;0;0;0;xxxx
1220;0;1;0;0;xTxx
1221;0;0;0;0;xxxx
1222;0;1;0;1;xTxK
1223;0;1;0;0;xTxx
1224;0;0;0;0;xxxx
1225;0;0;0;0;xxxx
1226;0;0;0;0;xxxx
1227;0;0;0;0;xxxx
1228;0;1;0;0;xTxx
1229;0;0;1;1;xxCK
1230;1;0;0;0;Rxxx
1231;0;0;0;0;xxxx
1232;0;0;0;1;xxxK
1233;0;0;0;0;xxxx
1234;0;0;0;0;xxxx
1235;0;0;0;0;xxxx
1236;1;0;0;0;Rxxx
1237;0;0;0;0;xxxx
1238;0;0;0;0;xxxx
1239;1;0;0;0;Rxxx
1240;0;0;0;1;xxxK
1241;0;1;0;1;xTxK
1242;0;0;0;1;xxxK
1243;0;1;0;0;xTxx
1244;0;1;0;0;xTxx
1245;0;0;0;0;xxxx
1246;0;0;0;0;xxxx
1247;0;0;0;0;xxxx
1248;0;0;0;0;xxxx
1249;0;1;0;1;xTxK
1250;0;0;0;0;xxxx
1251;0;0;0;0;xxxx
1252;0;1;1;1;xTCK
1253;0;0;0;0;xxxx
1254;0;0;0;0;xxxx
1255;0;0;0;1;xxxK
1256;0;0;0;0;xxxx
1257;0;0;0;0;xxxx
1258;0;0;0;1;xxxK
1259;0;0;0;0;xxxx
1260;0;0;0;1;xxxK
1261;0;1;1;1;xTCK
1262;0;0;0;0;xxxx
1263;0;0;0;0;xxxx
1264;0;0;0;0;xxxx
1265;0;0;0;1;xxxK
1266;0;0;0;0;xxxx
1267;0;0;0;0;xxxx
1268;0;0;0;0;xxxx
1269;0;0;0;0;xxxx
1270;0;0;0;0;xxxx
1271;0;0;0;0;xxxx
1272;0;0;0;0;xxxx
1273;0;0;0;0;xxxx
1274;0;1;0;1;xTxK
1275;0;0;0;1;xxxK
1276;0;0;0;0;xxxx
1277;0;0;0;1;xxxK
1278;0;1;0;1;xTxK
1279;0;0;0;0;xxxx
1280;0;0;0;0;xxxx
1281;0;0;0;0;xxxx
1282;0;1;0;1;xTxK
1283;0;0;0;0;xxxx
1284;0;0;0;0;xxxx
1285;0;0;0;1;xxxK
1286;0;0;0;0;xxxx
1287;0;0;0;0;xxxx
1288;0;1;0;1;xTxK
1289;0;0;0;0;xxxx
1290;0;1;0;0;xTxx
1291;0;0;0;0;xxxx
1292;0;0;0;1;xxxK
1293;0;0;0;1;xxxK
1294;0;0;0;0;xxxx
1295;0;0;1;0;xxCx
1296;0;0;0;0;xxxx
1297;0;0;0;0;xxxx
1298;0;0;0;1;xxxK
1299;0;0;0;0;xxxx
1300;0;0;0;0;xxxx
1301;0;0;0;0;xxxx
1302;0;0;0;0;xxxx
1303;0;0;0;0;xxxx
1304;0;0;0;0;xxxx
1305;0;0;0;0;xxxx
1306;0;1;0;1;xTxK
1307;0;0;0;0;xxxx
1308;0;0;0;0;xxxx
1309;0;0;0;0;xxxx
1310;0;1;1;1;xTCK
1311;0;0;0;0;xxxx
1312;0;0;1;1;xxCK
1313;0;0;0;0;xxxx
1314;0;0;0;0;xxxx
1315;0;0;0;1;xxxK
1316;0;0;1;1;xxCK
1317;0;0;0;0;xxxx
1318;0;0;0;0;xxxx
1319;0;0;0;0;xxxx
1320;0;0;0;0;xxxx
1321;0;0;0;0;xxxx
1322;0;0;0;0;xxxx
1323;0;0;0;0;xxxx
1324;0;0;0;0;xxxx
1325;0;0;0;0;xxxx
1326;0;0;0;0;xxxx
1327;1;0;0;1;RxxK
1328;0;0;0;0;xxxx
1329;0;0;0;0;xxxx
1330;0;0;0;0;xxxx
1331;0;0;0;0;xxxx
1332;0;0;0;0;xxxx
1333;0;0;0;1;xxxK
1334;0;0;0;0;xxxx
1335;0;0;0;1;xxxK
1336;0;0;0;0;xxxx
1337;0;0;0;0;xxxx
1338;0;1;0;1;xTxK
1339;0;0;0;1;xxxK
1340;0;0;0;0;xxxx
1341;0;0;0;0;xxxx
1342;0;0;0;0;xxxx
1343;1;1;1;0;RTCx
1344;0;0;0;0;xxxx
1345;0;0;0;0;xxxx
1346;0;0;0;0;xxxx
1347;0;1;0;0;xTxx
1348;0;0;0;0;xxxx
1349;0;0;0;0;xxxx
1350;0;0;0;0;xxxx
1351;0;0;0;0;xxxx
1352;1;1;1;1;RTCK
1353;0;0;0;0;xxxx
1354;0;0;0;0;xxxx
1355;0;0;0;1;xxxK
1356;0;0;0;0;xxxx
1357;0;0;0;1;xxxK
1358;0;0;0;1;xxxK
1359;0;0;0;0;xxxx
1360;0;0;0;0;xxxx
1361;0;0;0;0;xxxx
1362;1;1;1;0;RTCx
1363;0;0;0;0;xxxx
1364;0;0;0;1;xxxK
1365;0;0;0;0;xxxx
1366;0;1;0;0;xTxx
1367;0;0;0;0;xxxx
1368;0;0;0;0;xxxx
1369;0;0;0;0;xxxx
1370;0;0;0;0;xxxx
1371;0;0;0;0;xxxx
1372;0;0;0;1;xxxK
1373;1;0;0;0;Rxxx
1374;0;0;0;0;xxxx
1375;0;0;0;0;xxxx
1376;0;0;0;1;xxxK
1377;0;0;0;0;xxxx
1378;0;0;0;0;xxxx
1379;0;0;0;0;xxxx
1380;0;0;0;0;xxxx
1381;1;0;1;0;RxCx
1382;0;0;0;0;xxxx
1383;0;0;0;0;xxxx
1384;1;0;0;1;RxxK
1385;0;1;1;1;xTCK
1386;0;0;0;0;xxxx
1387;0;0;0;0;xxxx
1388;0;0;0;0;xxxx
1389;0;0;0;1;xxxK
1390;0;0;0;0;xxxx
1391;0;0;0;0;xxxx
1392;0;1;0;0;xTxx
1393;0;0;0;0;xxxx
1394;0;0;0;0;xxxx
1395;0;0;0;0;xxxx
1396;0;0;0;0;xxxx
1397;0;1;0;0;xTxx
1398;1;0;0;0;Rxxx
1399;0;0;0;0;xxxx
1400;0;1;0;0;xTxx
1401;0;0;0;0;xxxx
1402;0;0;0;0;xxxx
1403;0;1;1;0;xTCx
1404;0;0;0;0;xxxx
1405;0;0;0;1;xxxK
1406;0;0;0;0;xxxx
1407;0;0;0;0;xxxx
1408;0;0;0;0;xxxx
1409;0;0;0;0;xxxx
1410;0;0;0;0;xxxx
1411;0;0;0;0;xxxx
1412;0;1;0;0;xTxx
1413;0;0;0;0;xxxx
1414;0;0;1;1;xxCK
1415;0;0;0;1;xxxK
1416;0;0;0;0;xxxx
1417;0;0;0;0;xxxx
1418;0;0;0;1;xxxK
1419;0;0;0;1;xxxK
1420;0;0;0;1;xxxK
1421;0;0;0;0;xxxx
1422;0;0;0;0;xxxx
1423;0;0;0;0;xxxx
1424;0;0;0;0;xxxx
1425;0;0;0;0;xxxx
1426;0;0;0;0;xxxx
1427;0;0;0;0;xxxx
1428;0;1;0;0;xTxx
1429;0;0;0;0;xxxx
1430;0;0;0;0;xxxx
1431;0;0;0;0;xxxx
1432;0;0;0;0;xxxx
1433;0;1;0;0;xTxx
1434;0;1;0;0;xTxx
1435;0;1;0;0;xTxx
1436;0;0;1;1;xxCK
1437;0;0;0;0;xxxx
1438;0;0;0;0;xxxx
1439;0;1;0;0;xTxx
1440;0;0;0;0;xxxx
1441;0;0;0;0;xxxx
1442;0;0;0;1;xxxK
1443;0;0;0;0;xxxx
1444;0;0;0;0;xxxx
1445;0;0;0;1;xxxK
1446;0;0;0;1;xxxK
1447;0;0;0;0;xxxx
1448;0;0;0;0;xxxx
1449;0;0;0;1;xxxK
1450;0;0;0;0;xxxx
1451;0;0;1;1;xxCK
1452;0;0;0;0;xxxx
1453;0;0;0;0;xxxx
1454;0;0;0;0;xxxx
1455;0;0;0;0;xxxx
1456;0;0;0;0;xxxx
1457;0;0;0;0;xxxx
1458;0;0;0;0;xxxx
1459;1;0;0;0;Rxxx
1460;0;0;0;1;xxxK
1461;0;0;0;0;xxxx
1462;1;0;0;1;RxxK
1463;0;0;0;0;xxxx
1464;0;1;1;1;xTCK
1465;0;0;0;0;xxxx
1466;0;0;0;1;xxxK
1467;0;0;0;1;xxxK
1468;0;0;0;0;xxxx
1469;0;0;0;1;xxxK
1470;0;0;0;0;xxxx
1471;0;0;0;0;xxxx
1472;0;0;0;0;xxxx
1473;1;0;0;1;RxxK
1474;1;0;1;1;RxCK
1475;0;0;0;0;xxxx
1476;1;0;0;0;Rxxx
1477;1;0;0;0;Rxxx
1478;0;0;0;0;xxxx
1479;0;1;0;1;xTxK
1480;0;0;0;0;xxxx
1481;0;0;0;1;xxxK
1482;0;0;0;0;xxxx
1483;0;0;0;0;xxxx
1484;0;0;0;1;xxxK
1485;0;0;0;1;xxxK
1486;0;0;0;0;xxxx
1487;0;0;0;1;xxxK
1488;0;0;0;0;xxxx
1489;0;0;0;0;xxxx
1490;0;0;0;0;xxxx
1491;0;0;0;0;xxxx
1492;0;0;0;0;xxxx
1493;0;0;0;0;xxxx
1494;0;0;0;0;xxxx
1495;0;0;0;0;xxxx
1496;0;0;0;1;xxxK
1497;0;0;0;0;xxxx
1498;0;1;0;0;xTxx
1499;0;0;0;0;xxxx
1500;0;0;0;0;xxxx
1501;0;0;0;0;xxxx
1502;0;0;0;0;xxxx
1503;0;0;0;0;xxxx
1504;0;1;0;0;xTxx
1505;0;0;0;0;xxxx
1506;0;0;0;0;xxxx
1507;0;0;0;0;xxxx
1508;0;0;0;0;xxxx
1509;0;0;0;0;xxxx
1510;0;0;1;0;xxCx
1511;0;0;0;0;xxxx
1512;0;1;1;1;xTCK
1513;0;0;0;0;xxxx
1514;0;0;0;0;xxxx
1515;0;0;0;0;xxxx
1516;0;0;0;0;xxxx
1517;0;0;0;0;xxxx
1518;0;0;0;0;xxxx
1519;0;0;0;0;xxxx
1520;0;0;0;0;xxxx
1521;0;0;0;0;xxxx
1522;0;0;0;0;xxxx
1523;0;0;0;1;xxxK
1524;0;1;0;0;xTxx
1525;0;0;0;0;xxxx
1526;0;1;0;1;xTxK
1527;0;0;0;0;xxxx
1528;0;0;0;0;xxxx
1529;0;0;0;0;xxxx
1530;0;0;0;0;xxxx
1531;0;0;0;0;xxxx
1532;0;0;0;0;xxxx
1533;0;0;0;1;xxxK
1534;0;0;0;0;xxxx
1535;0;1;0;1;xTxK
1536;0;1;1;1;xTCK
1537;0;0;0;0;xxxx
1538;0;0;0;0;xxxx
1539;0;0;0;1;xxxK
1540;0;1;0;1;xTxK
1541;0;0;0;1;xxxK
1542;0;0;0;0;xxxx
1543;0;0;0;0;xxxx
1544;0;0;0;0;xxxx
1545;0;0;0;0;xxxx
1546;0;1;0;0;xTxx
1547;0;0;0;0;xxxx
1548;0;0;0;0;xxxx
1549;0;0;0;0;xxxx
1550;0;0;0;0;xxxx
1551;0;0;0;0;xxxx
1552;0;0;0;0;xxxx
1553;0;0;0;0;xxxx
1554;0;1;0;0;xTxx
1555;0;0;0;0;xxxx
1556;0;0;0;0;xxxx
1557;0;0;0;0;xxxx
1558;0;0;0;0;xxxx
1559;0;0;0;0;xxxx
1560;0;0;0;0;xxxx
1561;0;0;1;1;xxCK
1562;0;0;0;0;xxxx
1563;0;1;0;0;xTxx
1564;0;0;0;0;xxxx
1565;0;0;0;0;xxxx
1566;0;1;1;0;xTCx
1567;0;0;0;0;xxxx
1568;0;0;0;1;xxxK
1569;0;0;1;0;xxCx
1570;0;0;0;1;xxxK
1571;0;0;0;0;xxxx
1572;0;0;0;0;xxxx
1573;0;0;1;0;xxCx
1574;0;0;0;1;xxxK
1575;0;0;0;0;xxxx
1576;0;0;0;1;xxxK
1577;0;0;0;0;xxxx
1578;0;0;0;0;xxxx
1579;0;0;0;0;xxxx
1580;0;0;0;0;xxxx
1581;0;0;0;0;xxxx
1582;0;0;0;0;xxxx
1583;0;0;0;0;xxxx
1584;0;0;0;0;xxxx
1585;0;1;0;0;xTxx
1586;0;0;0;0;xxxx
1587;0;1;0;0;xTxx
1588;0;0;0;0;xxxx
1589;0;0;1;1;xxCK
1590;0;1;0;0;xTxx
1591;0;0;0;0;xxxx
1592;0;0;0;0;xxxx
1593;0;0;0;0;xxxx
1594;0;0;0;0;xxxx
1595;0;0;0;0;xxxx
1596;0;0;0;1;xxxK
1597;0;1;0;0;xTxx
1598;0;0;0;0;xxxx
1599;0;0;0;1;xxxK
1600;0;0;0;0;xxxx
1601;0;0;0;1;xxxK
1602;0;0;0;0;xxxx
1603;0;0;0;0;xxxx
1604;0;0;0;1;xxxK
1605;0;0;0;1;xxxK
1606;1;0;0;1;RxxK
1607;0;0;0;0;xxxx
1608;0;0;0;1;xxxK
1609;0;0;0;0;xxxx
1610;0;1;1;1;xTCK
1611;0;0;0;0;xxxx
1612;0;0;0;0;xxxx
1613;0;0;0;0;xxxx
1614;0;0;0;0;xxxx
1615;0;0;0;1;xxxK
1616;0;0;0;0;xxxx
1617;0;0;0;1;xxxK
1618;1;0;0;0;Rxxx
1619;0;0;0;1;xxxK
1620;1;1;0;0;RTxx
1621;0;0;0;0;xxxx
1622;0;0;0;0;xxxx
1623;0;0;0;1;xxxK
1624;0;0;0;0;xxxx
1625;0;0;0;1;xxxK
1626;1;0;1;1;RxCK
1627;0;0;0;0;xxxx
1628;0;0;0;0;xxxx
1629;0;0;0;0;xxxx
1630;0;0;0;0;xxxx
1631;0;0;0;0;xxxx
1632;0;0;0;0;xxxx
1633;0;0;0;1;xxxK
1634;0;0;0;0;xxxx
1635;0;0;0;0;xxxx
1636;0;0;0;1;xxxK
1637;0;0;0;0;xxxx
1638;0;0;0;0;xxxx
1639;0;0;0;0;xxxx
1640;0;0;0;1;xxxK
1641;0;0;0;0;xxxx
1642;0;0;0;0;xxxx
1643;0;0;0;0;xxxx
1644;0;0;0;0;xxxx
1645;0;1;1;1;xTCK
1646;0;0;0;1;xxxK
1647;0;0;0;0;xxxx
1648;0;0;0;0;xxxx
1649;0;0;0;0;xxxx
1650;0;0;0;0;xxxx
1651;0;0;0;0;xxxx
1652;0;0;0;1;xxxK
1653;0;0;0;0;xxxx
1654;0;0;0;0;xxxx
1655;0;0;0;1;xxxK
1656;1;1;0;0;RTxx
1657;0;0;0;0;xxxx
1658;0;0;0;0;xxxx
1659;0;0;0;0;xxxx
1660;0;0;0;0;xxxx
1661;0;0;0;0;xxxx
1662;0;0;0;0;xxxx
1663;0;0;0;0;xxxx
1664;0;0;0;0;xxxx
1665;0;0;0;0;xxxx
1666;0;0;0;0;xxxx
1667;0;1;0;0;xTxx
1668;0;0;0;1;xxxK
1669;0;0;0;0;xxxx
1670;0;0;0;0;xxxx
1671;0;0;0;1;xxxK
1672;0;0;0;0;xxxx
1673;0;1;0;0;xTxx
1674;0;0;0;0;xxxx
1675;0;1;0;0;xTxx
1676;0;0;0;0;xxxx
1677;0;0;0;1;xxxK
1678;0;0;0;0;xxxx
1679;0;0;0;0;xxxx
1680;1;0;0;0;Rxxx
1681;0;1;0;1;xTxK
1682;0;0;0;0;xxxx
1683;0;0;0;0;xxxx
1684;0;0;0;0;xxxx
1685;0;0;0;0;xxxx
1686;0;0;0;0;xxxx
1687;0;0;0;0;xxxx
1688;1;0;0;1;RxxK
1689;0;0;0;0;xxxx
1690;0;0;0;0;xxxx
1691;0;0;0;0;xxxx
1692;0;0;0;0;xxxx
1693;0;0;0;0;xxxx
1694;0;0;1;0;xxCx
1695;0;0;0;0;xxxx
1696;0;0;0;0;xxxx
1697;0;0;0;0;xxxx
1698;0;0;0;0;xxxx
1699;0;0;0;0;xxxx
1700;0;1;0;1;xTxK
1701;0;0;0;0;xxxx
1702;0;1;0;0;xTxx
1703;0;0;1;0;xxCx
1704;0;0;0;0;xxxx
1705;0;0;0;0;xxxx
1706;0;0;0;0;xxxx
1707;0;0;0;1;xxxK
1708;0;0;0;0;xxxx
1709;0;0;0;0;xxxx
1710;0;0;0;1;xxxK
1711;0;0;0;0;xxxx
1712;1;0;0;0;Rxxx
1713;0;0;0;0;xxxx
1714;0;0;0;0;xxxx
1715;0;1;0;0;xTxx
1716;0;0;0;0;xxxx
1717;0;0;0;0;xxxx
1718;0;0;0;0;xxxx
1719;1;0;0;0;Rxxx
1720;0;0;0;0;xxxx
1721;1;1;0;0;RTxx
1722;0;0;0;1;xxxK
1723;0;0;1;0;xxCx
1724;0;0;0;0;xxxx
1725;0;0;0;0;xxxx
1726;0;0;0;0;xxxx
1727;0;0;0;1;xxxK
1728;1;1;1;0;RTCx
1729;0;1;0;1;xTxK
1730;0;1;0;0;xTxx
1731;0;0;0;0;xxxx
1732;0;0;0;0;xxxx
1733;0;0;0;0;xxxx
1734;0;0;0;0;xxxx
1735;0;0;0;0;xxxx
1736;0;0;0;1;xxxK
1737;0;0;0;1;xxxK
1738;0;0;0;1;xxxK
1739;0;0;0;1;xxxK
1740;1;1;1;0;RTCx
1741;1;1;0;0;RTxx
1742;0;0;0;0;xxxx
1743;0;0;0;1;xxxK
1744;0;0;0;1;xxxK
1745;1;0;0;1;RxxK
1746;0;0;0;0;xxxx
1747;0;0;0;0;xxxx
1748;0;0;0;0;xxxx
1749;0;0;0;0;xxxx
1750;0;0;0;0;xxxx
1751;0;1;0;0;xTxx
1752;0;1;0;0;xTxx
1753;0;0;0;1;xxxK
1754;0;0;0;0;xxxx
1755;0;0;0;0;xxxx
1756;0;0;0;0;xxxx
1757;0;1;0;0;xTxx
1758;0;0;0;0;xxxx
1759;0;0;0;0;xxxx
1760;0;0;0;0;xxxx
1761;1;0;1;1;RxCK
1762;0;0;0;0;xxxx
1763;1;0;0;0;Rxxx
1764;0;0;0;1;xxxK
1765;0;0;0;0;xxxx
1766;0;0;0;0;xxxx
1767;0;0;0;0;xxxx
1768;1;0;1;0;RxCx
1769;0;0;0;0;xxxx
1770;0;0;0;0;xxxx
1771;0;0;0;0;xxxx
1772;0;1;1;1;xTCK
1773;0;0;0;0;xxxx
1774;0;0;0;0;xxxx
1775;0;0;0;1;xxxK
1776;0;0;0;0;xxxx
1777;0;0;0;0;xxxx
1778;0;0;0;0;xxxx
1779;0;0;0;1;xxxK
1780;0;0;1;0;xxCx
1781;0;0;0;0;xxxx
1782;0;0;0;0;xxxx
1783;0;0;0;0;xxxx
1784;0;0;0;0;xxxx
1785;0;0;0;0;xxxx
1786;0;0;0;0;xxxx
1787;0;1;0;1;xTxK
1788;0;1;1;1;xTCK
1789;0;1;1;0;xTCx
1790;0;1;0;1;xTxK
1791;0;0;0;0;xxxx
1792;0;0;0;0;xxxx
1793;0;0;0;1;xxxK
1794;0;0;0;0;xxxx
1795;0;0;0;0;xxxx
1796;0;0;0;0;xxxx
1797;0;0;0;0;xxxx
1798;0;0;0;0;xxxx
1799;0;0;0;0;xxxx
1800;0;0;0;0;xxxx
1801;0;1;1;1;xTCK
1802;0;1;0;0;xTxx
1803;0;1;1;1;xTCK
1804;0;0;0;1;xxxK
1805;0;0;0;0;xxxx
1806;0;1;0;1;xTxK
1807;0;0;0;0;xxxx
