ID;isLast;diagnosisYear;diagnosis5YearPeriod;diagnosisNote;developmentStatus
457;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
458;false;2013;2010;Arbre d'avenir normal;Arbre adulte
459;false;2014;2010;Arbre d'avenir normal;Arbre adulte
460;false;2015;2015;Arbre d'avenir normal;Arbre adulte
461;false;2014;2010;Arbre d'avenir normal;Arbre adulte
462;false;2015;2015;Arbre d'avenir normal;Arbre adulte
463;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
464;false;2013;2010;Arbre d'avenir normal;Arbre adulte
465;false;2015;2015;Arbre d'avenir normal;Arbre adulte
466;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
467;false;2014;2010;Arbre d'avenir normal;Arbre adulte
468;false;2015;2015;Arbre d'avenir normal;Arbre adulte
469;false;2013;2010;Arbre d'avenir normal;Arbre adulte
470;false;2015;2015;Arbre d'avenir normal;Arbre adulte
471;false;2013;2010;Arbre d'avenir normal;Arbre jeune
472;false;2015;2015;Arbre d'avenir normal;Unknown
473;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
474;false;2013;2010;Arbre d'avenir normal;Arbre adulte
475;false;2015;2015;Arbre d'avenir normal;Arbre adulte
476;false;2013;2010;Arbre d'avenir normal;Arbre adulte
477;false;2014;2010;Arbre d'avenir normal;Arbre jeune
478;false;2013;2010;Arbre d'avenir normal;Arbre adulte
479;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
480;false;2013;2010;Arbre d'avenir normal;Arbre adulte
481;false;2013;2010;Arbre d'avenir normal;Arbre adulte
482;false;2013;2010;Arbre d'avenir normal;Arbre jeune
483;false;2014;2010;Arbre d'avenir normal;Arbre adulte
484;false;2014;2010;Arbre d'avenir normal;Arbre adulte
485;false;2013;2010;Arbre d'avenir normal;Arbre adulte
486;false;2015;2015;Arbre d'avenir normal;Arbre adulte
487;false;2013;2010;Arbre d'avenir normal;Arbre adulte
488;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
489;false;2014;2010;Arbre d'avenir normal;Arbre adulte
490;false;2015;2015;Arbre d'avenir normal;Arbre adulte
491;false;2013;2010;Arbre d'avenir normal;Arbre adulte
492;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
493;false;2015;2015;Arbre d'avenir normal;Arbre adulte
494;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
495;false;2014;2010;Arbre d'avenir normal;Arbre adulte
496;false;2013;2010;Arbre d'avenir normal;Arbre adulte
497;false;2015;2015;Arbre d'avenir normal;Arbre jeune
498;false;2013;2010;Arbre d'avenir normal;Arbre adulte
499;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
500;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
501;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
502;false;2013;2010;Arbre d'avenir normal;Arbre adulte
503;false;2015;2015;Arbre d'avenir normal;Arbre jeune
504;false;2014;2010;Arbre d'avenir normal;Arbre adulte
505;false;2014;2010;Arbre d'avenir normal;Arbre adulte
506;false;2014;2010;Arbre d'avenir normal;Arbre jeune
507;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
508;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
509;false;2013;2010;Arbre d'avenir normal;Arbre adulte
510;false;2014;2010;Arbre d'avenir normal;Arbre adulte
511;false;2015;2015;Arbre d'avenir normal;Arbre adulte
512;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
513;false;2014;2010;Arbre d'avenir normal;Arbre adulte
514;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
515;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
516;false;2014;2010;Arbre d'avenir normal;Arbre adulte
517;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
518;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
519;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
520;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
521;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
522;false;2014;2010;Arbre d'avenir normal;Arbre adulte
523;false;2014;2010;Arbre d'avenir normal;Arbre adulte
524;false;2014;2010;Arbre d'avenir normal;Arbre jeune
525;false;2014;2010;Arbre d'avenir normal;Arbre adulte
526;false;2014;2010;Arbre d'avenir normal;Arbre adulte
527;false;2014;2010;Arbre d'avenir normal;Arbre jeune
528;false;2015;2015;Arbre d'avenir normal;Arbre jeune
529;false;2013;2010;Arbre d'avenir normal;Arbre jeune
530;false;2015;2015;Arbre d'avenir normal;Arbre adulte
531;false;2013;2010;Arbre d'avenir normal;Arbre adulte
532;false;2015;2015;Arbre d'avenir normal;Arbre jeune
533;false;2014;2010;Arbre d'avenir normal;Arbre adulte
534;false;2014;2010;Arbre d'avenir normal;Arbre adulte
535;false;2013;2010;Arbre d'avenir normal;Arbre adulte
536;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
537;false;2014;2010;Arbre d'avenir normal;Arbre adulte
538;false;2015;2015;Arbre d'avenir normal;Arbre adulte
539;false;2014;2010;Arbre d'avenir normal;Arbre adulte
540;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
541;false;2015;2015;Arbre d'avenir normal;Arbre adulte
542;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
543;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre vieillissant
544;false;2015;2015;Arbre d'avenir normal;Arbre adulte
545;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
546;false;2015;2015;Arbre d'avenir incertain;Arbre vieillissant
547;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
548;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
549;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
550;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
551;false;2013;2010;Arbre d'avenir normal;Arbre adulte
552;false;2014;2010;Arbre d'avenir normal;Arbre adulte
553;false;2015;2015;Arbre d'avenir normal;Arbre adulte
554;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
555;false;2013;2010;Arbre d'avenir normal;Arbre adulte
556;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
557;false;2014;2010;Arbre d'avenir normal;Arbre jeune
558;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
559;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
560;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
561;false;2013;2010;Arbre d'avenir normal;Arbre adulte
562;false;2014;2010;Arbre d'avenir normal;Arbre adulte
563;false;2013;2010;Arbre d'avenir normal;Arbre adulte
564;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
565;false;2014;2010;Arbre d'avenir normal;Arbre adulte
566;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
567;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
568;false;2014;2010;Arbre d'avenir normal;Arbre adulte
569;false;2013;2010;Arbre d'avenir normal;Arbre adulte
570;false;2014;2010;Arbre d'avenir normal;Arbre adulte
571;false;2015;2015;Arbre d'avenir normal;Arbre jeune
572;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
573;false;2015;2015;Arbre d'avenir normal;Arbre jeune
574;false;2014;2010;Arbre d'avenir normal;Arbre adulte
575;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
576;false;2013;2010;Arbre d'avenir normal;Arbre adulte
577;false;2014;2010;Arbre d'avenir normal;Arbre vieillissant
578;false;2014;2010;Arbre d'avenir normal;Arbre jeune
579;false;2014;2010;Arbre d'avenir normal;Arbre adulte
580;false;2015;2015;Arbre d'avenir normal;Arbre adulte
581;false;2014;2010;Arbre d'avenir normal;Arbre adulte
582;false;2014;2010;Arbre d'avenir normal;Arbre adulte
583;false;2013;2010;Arbre d'avenir normal;Arbre jeune
584;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
585;false;2015;2015;Arbre d'avenir normal;Arbre adulte
586;false;2013;2010;Arbre d'avenir normal;Arbre adulte
587;false;2014;2010;Arbre d'avenir normal;Arbre adulte
588;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
589;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
590;false;2014;2010;Arbre d'avenir normal;Arbre adulte
591;false;2015;2015;Arbre d'avenir normal;Arbre adulte
592;false;2014;2010;Arbre d'avenir normal;Arbre adulte
593;false;2013;2010;Arbre d'avenir normal;Arbre adulte
594;false;2015;2015;Arbre d'avenir normal;Arbre adulte
595;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
596;false;2015;2015;Arbre d'avenir normal;Arbre adulte
597;false;2013;2010;Arbre d'avenir normal;Arbre adulte
598;false;2015;2015;Arbre d'avenir normal;Arbre adulte
599;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
600;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
601;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre jeune
602;false;2014;2010;Arbre d'avenir normal;Arbre adulte
603;false;2015;2015;Arbre d'avenir normal;Arbre jeune
604;false;2015;2015;Arbre d'avenir normal;Arbre adulte
605;false;2015;2015;Arbre d'avenir normal;Arbre jeune
606;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
607;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
608;false;2013;2010;Arbre d'avenir normal;Arbre adulte
609;false;2015;2015;Arbre d'avenir normal;Arbre adulte
610;false;2014;2010;Arbre d'avenir normal;Arbre adulte
611;false;2013;2010;Arbre d'avenir normal;Arbre adulte
612;false;2015;2015;Arbre d'avenir normal;Arbre adulte
613;false;2013;2010;Arbre d'avenir normal;Arbre adulte
614;false;2015;2015;Arbre d'avenir normal;Arbre jeune
615;false;2013;2010;Arbre d'avenir normal;Arbre adulte
616;false;2014;2010;Arbre d'avenir normal;Arbre adulte
617;false;2013;2010;Arbre d'avenir normal;Arbre adulte
618;false;2014;2010;Arbre d'avenir normal;Arbre adulte
619;false;2014;2010;Arbre d'avenir normal;Arbre adulte
620;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
621;false;2013;2010;Arbre d'avenir normal;Arbre adulte
622;false;2014;2010;Arbre d'avenir normal;Arbre jeune
623;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
624;false;2014;2010;Arbre d'avenir normal;Arbre adulte
625;false;2014;2010;Arbre d'avenir normal;Arbre adulte
626;false;2014;2010;Arbre d'avenir normal;Arbre adulte
627;false;2013;2010;Arbre d'avenir normal;Arbre adulte
628;false;2015;2015;Arbre d'avenir normal;Arbre adulte
629;false;2013;2010;Arbre d'avenir normal;Arbre adulte
630;false;2013;2010;Arbre d'avenir normal;Arbre adulte
631;false;2014;2010;Arbre d'avenir normal;Arbre adulte
632;false;2014;2010;Arbre d'avenir normal;Arbre adulte
633;false;2014;2010;Arbre d'avenir normal;Arbre adulte
634;false;2013;2010;Arbre d'avenir normal;Arbre adulte
635;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
636;false;2013;2010;Arbre d'avenir normal;Arbre adulte
637;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
638;false;2015;2015;Arbre d'avenir normal;Arbre jeune
639;false;2013;2010;Arbre d'avenir normal;Arbre adulte
640;false;2015;2015;Arbre d'avenir normal;Arbre adulte
641;false;2015;2015;Arbre d'avenir normal;Arbre adulte
642;false;2015;2015;Arbre d'avenir normal;Arbre adulte
643;false;2015;2015;Arbre d'avenir normal;Arbre adulte
644;false;2013;2010;Arbre d'avenir normal;Arbre adulte
645;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
646;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
647;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
648;false;2015;2015;Arbre d'avenir normal;Arbre adulte
649;false;2013;2010;Arbre d'avenir normal;Arbre adulte
650;false;2014;2010;Arbre d'avenir normal;Arbre adulte
651;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
652;false;2015;2015;Arbre d'avenir normal;Arbre jeune
653;false;2013;2010;Arbre d'avenir normal;Arbre adulte
654;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
655;false;2015;2015;Arbre d'avenir normal;Arbre adulte
656;false;2014;2010;Arbre d'avenir normal;Arbre adulte
657;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
658;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
659;false;2015;2015;Arbre d'avenir normal;Arbre adulte
660;false;2015;2015;Arbre d'avenir normal;Arbre adulte
661;false;2014;2010;Arbre d'avenir normal;Arbre adulte
662;false;2015;2015;Arbre d'avenir normal;Arbre adulte
663;false;2013;2010;Arbre d'avenir normal;Arbre adulte
664;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
665;false;2014;2010;Arbre d'avenir normal;Arbre jeune
666;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
667;false;2014;2010;Arbre d'avenir normal;Arbre adulte
668;false;2014;2010;Arbre d'avenir normal;Arbre jeune
669;false;2013;2010;Arbre d'avenir normal;Arbre adulte
670;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
671;false;2015;2015;Arbre d'avenir normal;Arbre jeune
672;false;2014;2010;Arbre d'avenir normal;Arbre jeune
673;false;2014;2010;Arbre d'avenir normal;Arbre adulte
674;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
675;false;2013;2010;Arbre d'avenir normal;Arbre adulte
676;false;2015;2015;Arbre d'avenir normal;Arbre adulte
677;false;2014;2010;Arbre d'avenir normal;Arbre adulte
678;false;2013;2010;Arbre d'avenir normal;Arbre jeune
679;false;2013;2010;Arbre d'avenir normal;Arbre adulte
680;false;2013;2010;Arbre d'avenir normal;Arbre jeune
681;false;2013;2010;Arbre d'avenir normal;Arbre adulte
682;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
683;false;2015;2015;Arbre d'avenir normal;Arbre adulte
684;false;2014;2010;Arbre d'avenir normal;Arbre adulte
685;false;2013;2010;Arbre d'avenir normal;Arbre adulte
686;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
687;false;2014;2010;Arbre d'avenir normal;Arbre adulte
688;false;2014;2010;Arbre d'avenir normal;Arbre adulte
689;false;2014;2010;Arbre d'avenir normal;Arbre adulte
690;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
691;false;2013;2010;Arbre d'avenir normal;Arbre adulte
692;false;2013;2010;Arbre d'avenir normal;Arbre jeune
693;false;2013;2010;Arbre d'avenir normal;Arbre adulte
694;false;2015;2015;Arbre d'avenir normal;Arbre adulte
695;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
696;false;2014;2010;Arbre d'avenir normal;Arbre adulte
697;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
698;false;2015;2015;Arbre d'avenir normal;Arbre adulte
699;false;2015;2015;Arbre d'avenir normal;Arbre jeune
700;false;2013;2010;Arbre d'avenir normal;Arbre adulte
701;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
702;false;2015;2015;Arbre d'avenir normal;Arbre jeune
703;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
704;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
705;false;2015;2015;Arbre d'avenir normal;Arbre adulte
706;false;2014;2010;Arbre d'avenir normal;Arbre adulte
707;false;2014;2010;Arbre d'avenir normal;Arbre adulte
708;false;2015;2015;Arbre d'avenir normal;Arbre adulte
709;false;2014;2010;Arbre d'avenir normal;Arbre adulte
710;false;2015;2015;Arbre d'avenir normal;Arbre adulte
711;false;2014;2010;Arbre d'avenir normal;Arbre adulte
712;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
713;false;2015;2015;Arbre d'avenir normal;Arbre adulte
714;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
715;false;2015;2015;Arbre d'avenir normal;Arbre adulte
716;false;2013;2010;Arbre d'avenir normal;Arbre jeune
717;false;2015;2015;Arbre d'avenir normal;Arbre adulte
718;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
719;false;2015;2015;Arbre d'avenir normal;Arbre adulte
720;false;2015;2015;Arbre d'avenir normal;Arbre adulte
721;false;2013;2010;Arbre d'avenir normal;Arbre jeune
722;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
723;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
724;false;2015;2015;Arbre d'avenir normal;Arbre adulte
725;false;2015;2015;Arbre d'avenir incertain;Arbre vieillissant
726;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
727;false;2015;2015;Arbre d'avenir normal;Arbre adulte
728;false;2013;2010;Arbre d'avenir normal;Arbre adulte
729;false;2015;2015;Arbre d'avenir normal;Arbre adulte
730;false;2014;2010;Arbre d'avenir normal;Arbre adulte
731;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
732;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
733;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
734;false;2013;2010;Arbre d'avenir normal;Arbre adulte
735;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
736;false;2015;2015;Arbre d'avenir normal;Arbre adulte
737;false;2013;2010;Arbre d'avenir normal;Arbre adulte
738;false;2015;2015;Arbre d'avenir normal;Arbre adulte
739;false;2015;2015;Arbre d'avenir normal;Arbre adulte
740;false;2015;2015;Arbre d'avenir normal;Arbre adulte
741;false;2014;2010;Arbre d'avenir normal;Arbre adulte
742;false;2015;2015;Arbre d'avenir normal;Arbre adulte
743;false;2015;2015;Arbre d'avenir normal;Arbre adulte
744;false;2013;2010;Arbre d'avenir normal;Arbre adulte
745;false;2013;2010;Arbre d'avenir normal;Arbre adulte
746;false;2014;2010;Arbre d'avenir normal;Arbre adulte
747;false;2014;2010;Arbre d'avenir normal;Arbre adulte
748;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
749;false;2015;2015;Arbre d'avenir normal;Arbre jeune
750;false;2015;2015;Arbre d'avenir normal;Arbre adulte
751;false;2014;2010;Arbre d'avenir normal;Arbre adulte
752;false;2013;2010;Arbre d'avenir normal;Arbre adulte
753;false;2014;2010;Arbre d'avenir normal;Arbre adulte
754;false;2013;2010;Arbre d'avenir normal;Arbre adulte
755;false;2014;2010;Arbre d'avenir normal;Arbre adulte
756;false;2015;2015;Arbre d'avenir normal;Arbre jeune
757;false;2013;2010;Arbre d'avenir normal;Arbre adulte
758;false;2013;2010;Arbre d'avenir normal;Arbre adulte
759;false;2013;2010;Arbre d'avenir normal;Arbre adulte
760;false;2014;2010;Arbre d'avenir normal;Arbre adulte
761;false;2013;2010;Arbre d'avenir normal;Arbre adulte
762;false;2014;2010;Arbre d'avenir normal;Arbre jeune
763;false;2015;2015;Arbre d'avenir normal;Arbre adulte
764;false;2014;2010;Arbre d'avenir normal;Arbre adulte
765;false;2014;2010;Arbre d'avenir normal;Arbre adulte
766;false;2015;2015;Arbre d'avenir normal;Arbre adulte
767;false;2013;2010;Arbre d'avenir normal;Arbre adulte
768;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
769;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
770;false;2015;2015;Arbre d'avenir normal;Arbre adulte
771;false;2013;2010;Arbre d'avenir normal;Arbre adulte
772;false;2013;2010;Arbre d'avenir normal;Arbre adulte
773;false;2013;2010;Arbre d'avenir normal;Arbre adulte
774;false;2013;2010;Arbre d'avenir normal;Arbre adulte
775;false;2015;2015;Arbre d'avenir normal;Arbre adulte
776;false;2014;2010;Arbre d'avenir normal;Arbre adulte
777;false;2015;2015;Arbre d'avenir normal;Arbre adulte
778;false;2013;2010;Arbre d'avenir normal;Arbre adulte
779;false;2014;2010;Arbre d'avenir normal;Arbre jeune
780;false;2014;2010;Arbre d'avenir normal;Arbre adulte
781;false;2013;2010;Arbre d'avenir normal;Arbre adulte
782;false;2014;2010;Arbre d'avenir normal;Arbre adulte
783;false;2013;2010;Arbre d'avenir normal;Arbre adulte
784;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
785;false;2014;2010;Arbre d'avenir normal;Arbre adulte
786;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
787;false;2014;2010;Arbre d'avenir normal;Arbre adulte
788;false;2013;2010;Arbre d'avenir normal;Arbre adulte
789;false;2015;2015;Arbre d'avenir normal;Arbre adulte
790;false;2015;2015;Arbre d'avenir normal;Arbre jeune
791;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
792;false;2015;2015;Arbre d'avenir normal;Arbre adulte
793;false;2015;2015;Arbre d'avenir normal;Arbre adulte
794;false;2014;2010;Arbre d'avenir normal;Arbre jeune
795;false;2014;2010;Arbre d'avenir normal;Arbre adulte
796;false;2014;2010;Arbre d'avenir normal;Arbre adulte
797;false;2014;2010;Arbre d'avenir normal;Arbre adulte
798;false;2014;2010;Arbre d'avenir normal;Arbre jeune
799;false;2014;2010;Arbre d'avenir normal;Arbre adulte
800;false;2014;2010;Arbre d'avenir normal;Arbre jeune
801;false;2014;2010;Arbre d'avenir normal;Arbre adulte
802;false;2015;2015;Arbre à abattre immédiatement;Arbre adulte
